"Simulation_ID","Scenario","Model_Name","RMSE","NRMSE","MAPE","R_Squared","CPU_Time_sec","Nugget_Used"
9,"Train with 3 Stages","mLadder-Ordinal",14.6477454019862,0.258373068845634,13.167963958952,0.075559097071625,3.3100000000004,1e-06
9,"Train with 3 Stages","mLadder-Nominal",15.096832000943,0.266294552976167,13.6185684267938,0.0180051005373216,3.32999999999993,1e-06
9,"Train with 3 Stages","SAL-GP",9.57223959652733,0.168845706448796,8.84844573185045,0.605211304115052,3.57999999999993,1e-06
9,"Train with 4 Stages","aLadder",12.4681091878347,0.219926244289206,12.1891105213178,0.330209811505991,8.05999999999949,1e-06
9,"Train with 4 Stages","mLadder-Ordinal",18.1733930966936,0.320562326615404,16.6898511374888,-0.423015494384114,5.9399999999996,1e-06
9,"Train with 4 Stages","mLadder-Nominal",17.9514454020554,0.316647368687536,15.665168723368,-0.388469783010009,5.98000000000047,1e-06
9,"Train with 4 Stages","SAL-GP",9.32512155148763,0.164486766153767,8.3513072181458,0.625332009879192,8.59000000000015,1e-06
9,"Train with 5 Stages","aLadder",14.2671160984407,0.251659109901735,13.2223282266051,0.122979028797903,14.3499999999995,1e-06
9,"Train with 5 Stages","mLadder-Ordinal",19.0052740429522,0.335235959116546,16.4881967325733,-0.556273276561793,10.1300000000001,1e-06
9,"Train with 5 Stages","mLadder-Nominal",16.2723375357825,0.287029414495561,15.1690307614294,-0.140873456694043,10.1300000000001,1e-06
9,"Train with 5 Stages","SAL-GP",8.93036746945147,0.157523658807486,8.65786950593763,0.656381729897259,17.6300000000001,1e-06
